address,full_address,latitude,longitude,planning_area,region,Nearest_MRT_Station,latitude_mrt,longitude_mrt,Distance_to_Nearest_MRT_km,Walking_Time_to_Nearest_MRT_min,price,unit_type,room_type,room_size_sqft,status,updated_date,link
48 Lengkok Bahru,"48, Lengkok Bahru, Bukit Merah, Central, 151048, Singapore",1.2871663500000001,103.8113352940712,Bukit Merah,Central,REDHILL MRT STATION,1.289562726,103.8168167,0.665065021558185,7.98078025869822,1500.0,HDB,Common room,108.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/48-lengkok-bahru-hdb-JVB55dFQpnsr4AV7nuCVqq
52 Bukit Batok St 31,"52, Bukit Batok Street 31, The Madeira, Bukit Batok, Southwest, 659443, Singapore",1.3574223,103.74995577287977,Bukit Batok,West,BUKIT GOMBAK MRT STATION,1.358761857,103.7518935,0.26188919742841815,3.1426703691410176,1100.0,Condo,Master room,100.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/the-madeira-condo-ds8NX7hXwE2VoqZ9xYn2W5
859A Tampines Avenue 5,"859A, Tampines Avenue 5, Tampines Parkview, Tampines, Northeast, 521859, Singapore",1.35504845,103.9380738486492,Tampines,East,TAMPINES MRT STATION,1.353301356,103.9451487,0.8101060129199898,9.721272155039879,850.0,HDB,Common room,101.0,PARTIALLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/859a-tampines-avenue-5-hdb-JRnPKFLuD2xZzbWTcUnTRD
52 Bukit Batok St 31,"52, Bukit Batok Street 31, The Madeira, Bukit Batok, Southwest, 659443, Singapore",1.3574223,103.74995577287977,Bukit Batok,West,BUKIT GOMBAK MRT STATION,1.358761857,103.7518935,0.26188919742841815,3.1426703691410176,1500.0,Condo,Common room,120.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/the-madeira-condo-7CEFq2CfB4VFcVsoMJ8LbR
130 Edgedale Plains,"Edgedale Plains, Punggol Field East, Punggol, Northeast, 821053, Singapore",1.3980923,103.9128445,Punggol,North-East,KADALOOR LRT STATION,1.399584853,103.9164867,0.4375690580601993,5.250828696722392,850.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/130-edgedale-plains-hdb-S5YPhQR9geanN3M4vv7UGK
462 Corporation Rd,"462, Corporation Road, Parc Vista, Jurong West, Southwest, 649816, Singapore",1.3447474000000001,103.71706349975526,Jurong West,West,LAKESIDE MRT STATION,1.344259249,103.7209493,0.43535933523205994,5.224312022784719,1150.0,Condo,Whole unit,1300.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/parc-vista-condo-5vFRB2BnryTq6LhLHzoL4S
625 Senja Road,"Blk 625, 625, Senja Road, Senja, Bukit Panjang, Northwest, 670625, Singapore",1.3856464000000002,103.76027434007437,Bukit Panjang,West,SENJA LRT STATION,1.382692296,103.7623672,0.40252313559135094,4.830277627096212,950.0,HDB,Master room,250.0,PARTIALLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/625-senja-road-hdb-kV5WoKELT7CXZ9AcjTMCYm
274 Bangkit Road,"274, Bangkit Road, Bangkit, Bukit Panjang, Northwest, 670260, Singapore",1.3771425499999999,103.77484437499999,Bukit Panjang,West,BANGKIT LRT STATION,1.380017897,103.7726491,0.40221317341312135,4.826558080957456,850.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/274-bangkit-road-hdb-AetDdqApbokbdbmHK7RBeN
710 Ang Mo Kio Avenue 8,"OneDoctors, 710, Ang Mo Kio Avenue 8, Ang Mo Kio, Central, 560710, Singapore",1.3710916,103.848313,Ang Mo Kio,North-East,ANG MO KIO MRT STATION,1.369347304,103.849933,0.26466887011076595,3.1760264413291917,1299.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/710-ang-mo-kio-avenue-8-hdb-npgJUp6hoKqTBo4KTMM3az
6 Marina Boulevard,"Marina Boulevard, Straits View, Central, 018940, Singapore",1.277909,103.8586195,Straits View,Central,BAYFRONT MRT STATION,1.281873788,103.8590798,0.4438239916461146,5.325887899753375,2900.0,Condo,Studio,360.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/the-sail-marina-bay-condo-6xEUhk6oD9HTp8WNmnKHmk
903 Tampines Avenue 4,"903, Tampines Avenue 4, Tampines West, Tampines, Northeast, 520903, Singapore",1.35090895,103.93976428454225,Tampines,East,TAMPINES WEST MRT STATION,1.345515305,103.938437,0.6176286680225912,7.411544016271094,1750.0,HDB,Master room,250.0,UNFURNISHED,2023-09-24,https://99.co/singapore/rooms/property/903-tampines-avenue-4-hdb-K2MMi3WJ5eZHUuja2m6pJT
469B Admiralty Drive,"469B, Admiralty Drive, Blue Riverview, Sembawang, Northwest, 752469, Singapore",1.4486636000000002,103.81337712874564,Sembawang,North,SEMBAWANG MRT STATION,1.449050821,103.8200461,0.7425680467835258,8.91081656140231,800.0,HDB,Master room,200.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/469b-admiralty-drive-hdb-VNScGyMbes56oSkC9MgD8C
333 Ubi Avenue 1,"333, Ubi Avenue 1, Geylang, Southeast, 400333, Singapore",1.32675935,103.90309105549775,Geylang,Central,UBI MRT STATION,1.329956826,103.8992525,0.5554233064567212,6.665079677480654,1500.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/333-ubi-avenue-1-hdb-BhrEyRUPKFbvqZzj2u3Mjg
31 Bidadari Pk Dr,"31, Bidadari Park Drive, Woodleigh, Toa Payoh, Southeast, 363201, Singapore",1.3391698,103.87203685,Toa Payoh,Central,WOODLEIGH MRT STATION,1.339190046,103.8708183,0.13547827444517965,1.625739293342156,2500.0,Condo,Master room,80.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/the-woodleigh-residences-the-woodleigh-mall-condo-DFXNFHE7wzwkm8R9z2ikV7
683B Woodlands Drive 62,"Woodlands Drive 62, Woodlands, Northwest, 737942, Singapore",1.439558,103.8047322,Woodlands,North,ADMIRALTY MRT STATION,1.440585001,103.800988,0.4315868964794731,5.1790427577536775,1200.0,HDB,Master room,250.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/683b-woodlands-drive-62-hdb-68FPREe7vWMM5Ud6tGVibz
131 Marsiling Rise,"131, Marsiling Rise, Woodlands, Northwest, 730131, Singapore",1.4384945999999998,103.77861710293207,Woodlands,North,MARSILING MRT STATION,1.432514421,103.7740715,0.8351625792124735,10.021950950549682,2200.0,HDB,Common room,138.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/131-marsiling-rise-hdb-fLMWcW6W2uJbmtDEJQBv7m
131 Marsiling Rise,"131, Marsiling Rise, Woodlands, Northwest, 730131, Singapore",1.4384945999999998,103.77861710293207,Woodlands,North,MARSILING MRT STATION,1.432514421,103.7740715,0.8351625792124735,10.021950950549682,2200.0,HDB,Common room,129.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/131-marsiling-rise-hdb-5C2s2qcfxnBeNpPX4iwZJt
735 Woodlands Circle,"Woodlands Circle, Woodlands, Northwest, 730701, Singapore",1.4425793,103.7964254,Woodlands,North,ADMIRALTY MRT STATION,1.440585001,103.800988,0.5535382599523466,6.6424591194281595,900.0,HDB,Common room,1097.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/735-woodlands-circle-hdb-bPv3YfVuaL4ToVsteeVsd6
22 Sin Ming Road,"22, Sin Ming Road, Sin Ming, Bishan, Central, 570022, Singapore",1.35741025,103.83946944734114,Bishan,Central,UPPER THOMSON MRT STATION,1.354411853,103.8329382,0.7989314175602893,9.587177010723472,950.0,HDB,Master room,200.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/22-sin-ming-road-hdb-d7nkFgzCoAjZe5NezdSsKi
506 Bishan Street 11,"506, Bishan Street 11, Bishan, Central, 570506, Singapore",1.3491685,103.84916474290392,Bishan,Central,BISHAN MRT STATION,1.350838988,103.848144,0.21766581996312442,2.611989839557493,1250.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/506-bishan-street-11-hdb-NejEBtrPhJarKSibJepguJ
465 Jurong West Street 41,"Jurong West Street 41, Jurong West, Southwest, 640484, Singapore",1.3488272,103.7255404,Jurong West,West,LAKESIDE MRT STATION,1.344259249,103.7209493,0.7200482028699573,8.640578434439487,1100.0,HDB,Master room,200.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/465-jurong-west-street-41-hdb-Ty8RsxysGefGiMWjWphAC8
698C Jurong West Central 3,"698C, Jurong West Central 3, Jurong West Blossom, Jurong West, Southwest, 643698, Singapore",1.3402981500000002,103.70758527895124,Jurong West,West,BOON LAY MRT STATION,1.338604055,103.7060646,0.25310365839859034,3.0372439007830843,1000.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/698c-jurong-west-central-3-hdb-LdLmzZ9tbdsNX97daBhE48
52 Bukit Batok St 31,"52, Bukit Batok Street 31, The Madeira, Bukit Batok, Southwest, 659443, Singapore",1.3574223,103.74995577287977,Bukit Batok,West,BUKIT GOMBAK MRT STATION,1.358761857,103.7518935,0.26188919742841815,3.1426703691410176,1300.0,Condo,Common room,120.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/the-madeira-condo-2SDVMNXKX5qrQvW5Si3cpT
259B Compassvale Road,"259B, Compassvale Road, Compassvale, Seng Kang, Northeast, 542259, Singapore",1.3938445000000002,103.89749439114655,Seng Kang,North-East,SENGKANG MRT STATION,1.391694626,103.8954847,0.3271934218034459,3.926321061641351,1500.0,HDB,Master room,193.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/259b-compassvale-road-hdb-AaGTYHT2NKkT8wVbTzCN5Y
2 Lorong Lew Lian,"2, Lorong Lew Lian, Lew Lian Gardens, Serangoon, Southeast, 531002, Singapore",1.35047825,103.87545689574871,Serangoon,North-East,SERANGOON MRT STATION,1.349707875,103.8735748,0.22607860844303654,2.7129433013164386,1200.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/2-lorong-lew-lian-hdb-dVsC4gtx3D2sSEQRti3AAe
15 Leonie Hill Rd,"Leonie Hill Road, Kampong Martin, River Valley, Central, 239197, Singapore",1.2975175,103.83354,River Valley,Central,SOMERSET MRT STATION,1.300260055,103.8390752,0.6867518202946823,8.241021843536188,2800.0,Condo,Master room,350.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/horizon-towers-condo-RzzLRkaZCmFSM7moYMUo6b
11 Paya Lebar Rd,"Paya Lebar Road, Geylang, Southeast, 370083, Singapore",1.3235605,103.8907622,Geylang,Central,MACPHERSON MRT STATION,1.326345372,103.890287,0.31413710906615044,3.7696453087938053,3250.0,Condo,Studio,355.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/lotus-at-paya-lebar-east-wing-condo-kaqRcV5L7Vekr49U3Vx4YL
Tanjong Katong Road,"Tanjong Katong Road, Geylang, Southeast, 430022, Singapore",1.3138306,103.8941525,Geylang,Central,PAYA LEBAR MRT STATION,1.318112082,103.8930604,0.49131477343911667,5.8957772812694005,1300.0,Unknown,Common room,250.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/tanjong-katong-road-landed-cZb6CEZK9YxG6fro22dzqd
10 Stirling Rd,"Queens, 10, Stirling Road, Queenstown, Central, 148954, Singapore",1.292973,103.80565966124055,Queenstown,Central,QUEENSTOWN MRT STATION,1.294860933,103.8058843,0.21140866096510533,2.536903931581264,1680.0,Condo,Common room,50.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/queens-condo-B69Nmec9TDNkyUrFUrD92E
6 Tanah Merah Kechil Link,"6, Tanah Merah Kechil Link, Tanah Merah Green, Bedok, Southeast, 465558, Singapore",1.32724955,103.945099294129,Bedok,East,TANAH MERAH MRT STATION,1.327187135,103.9463465,0.13881935523641603,1.6658322628369924,2500.0,Condo,Studio,385.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/urban-vista-condo-Rk2oEMMWREA5SjKM7ZibF3
662 Woodlands Ring Road,"Woodlands Ring Road, Woodlands, Northwest, 730663, Singapore",1.4374187,103.7974567,Woodlands,North,ADMIRALTY MRT STATION,1.440585001,103.800988,0.5272993971315145,6.327592765578174,1000.0,HDB,Master room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/662-woodlands-ring-road-hdb-WQsh4i7RrvSxxYSSZvX8NX
156 Bedok South Avenue 3,"156, Bedok South Avenue 3, Siglap East, Bedok, Southeast, 460156, Singapore",1.3183178500000001,103.9455602262666,Bedok,East,TANAH MERAH MRT STATION,1.327187135,103.9463465,0.9900852299658583,11.8810227595903,2200.0,HDB,Common room,107.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/156-bedok-south-avenue-3-hdb-HWkNwGSgfULfCuuMascR4Z
10 Dover Rise,"Heritage View, 10, Dover Rise, Rochester Hill, Queenstown, Southwest, 138680, Singapore",1.30459785,103.78415405771567,Queenstown,Central,ONE-NORTH MRT STATION,1.299759879,103.7874575,0.6513504060120007,7.816204872144008,1350.0,Condo,Common room,100.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/heritage-view-condo-gopcv7T7ATF5JSe6PsiPwb
717A Woodlands Drive 70,"717A, Woodlands Drive 70, Woodlands, Northwest, 731717, Singapore",1.44059695,103.79879648169273,Woodlands,North,ADMIRALTY MRT STATION,1.440585001,103.800988,0.24361231900234936,2.9233478280281924,800.0,HDB,Common room,130.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/717a-woodlands-drive-70-hdb-RKoKhTEYqznwkRfzuheVyT
59 Strathmore Avenue,"59, Strathmore Avenue, Queenstown, Central, 142059, Singapore",1.2931142000000002,103.81139312358758,Queenstown,Central,QUEENSTOWN MRT STATION,1.294860933,103.8058843,0.6424597824447214,7.709517389336656,1300.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/59-strathmore-avenue-hdb-GfKuFQCdBcyQNMtE7624d3
207 Tampines Street 21,"207, Tampines Street 21, Tampines East, Tampines, Northeast, 520207, Singapore",1.35116705,103.9519612690604,Tampines,East,TAMPINES EAST MRT STATION,1.356191483,103.9546345,0.6328066289333061,7.593679547199673,2500.0,HDB,Master room,450.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/207-tampines-street-21-hdb-WRzv28ASbcUzLK42gsVJax
183C Woodlands Street 13,"183C, Woodlands Street 13, Marsiling Greenview, Woodlands, Northwest, 733183, Singapore",1.43475445,103.77654871129897,Woodlands,North,MARSILING MRT STATION,1.432514421,103.7740715,0.37130556053389296,4.455666726406715,1200.0,HDB,Common room,990.0,PARTIALLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/183c-woodlands-street-13-hdb-8SohBCUHVgcqrD3n2dKFd2
80 Corporation Rd,"80, Corporation Road, Lakeholmz, Jurong West, Southwest, 649819, Singapore",1.3418933000000002,103.71646020550253,Jurong West,West,LAKESIDE MRT STATION,1.344259249,103.7209493,0.5641278514799252,6.769534217759102,1300.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/lakeholmz-condo-VdXjgq2D35zox59VzyweSQ
23 Fernvale Rd,"23, Fernvale Road, Fernvale, Seng Kang, Central, 790464, Singapore",1.39693785,103.87522286456051,Seng Kang,North-East,THANGGAM LRT STATION,1.397318155,103.8756352,0.06236353686665241,0.7483624423998289,1200.0,Condo,Common room,80.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/high-park-residences-condo-fZCwjvy8o8SNMNgtgQ4mFA
31 Bidadari Pk Dr,"31, Bidadari Park Drive, Woodleigh, Toa Payoh, Southeast, 363201, Singapore",1.3391698,103.87203685,Toa Payoh,Central,WOODLEIGH MRT STATION,1.339190046,103.8708183,0.13547827444517965,1.625739293342156,1980.0,Condo,Common room,120.0,PARTIALLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/the-woodleigh-residences-the-woodleigh-mall-condo-NxHdCKQqTShaextpketoyt
30 Fernvale Link,"Fernvale Link, Fernvale, Seng Kang, Central, 793470, Singapore",1.3949724,103.8791411,Seng Kang,North-East,LAYAR LRT STATION,1.392079839,103.8800296,0.3364611215229631,4.037533458275557,1300.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/h2o-residences-condo-kMQcjiukr8iwEyKjhVoSsP
470 Ang Mo Kio Avenue 10,"470, Ang Mo Kio Avenue 10, Teck Ghee Horizon, Ang Mo Kio, Central, 560470, Singapore",1.36410575,103.85675981379057,Ang Mo Kio,North-East,ANG MO KIO MRT STATION,1.369347304,103.849933,0.9568758648366362,11.482510378039635,1300.0,HDB,Common room,122.0,PARTIALLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/470-ang-mo-kio-avenue-10-hdb-SGeJLaK5FMq2d2QtVTnP67
880 Woodlands Street 82,"880, Woodlands Street 82, Woodlands, Northwest, 738908, Singapore",1.4444862,103.79243367196416,Woodlands,North,WOODLANDS NORTH MRT STATION,1.4482925,103.7856927,0.8605917733727569,10.327101280473084,1500.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/880-woodlands-street-82-hdb-MdWEfhSrqvLSzp2TBiKFaR
536 Jurong West Street 52,"536, Jurong West Street 52, Hong Kah, Jurong West, Southwest, 640536, Singapore",1.3497666499999998,103.7165098187644,Jurong West,West,LAKESIDE MRT STATION,1.344259249,103.7209493,0.7864993158702186,9.437991790442622,800.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/536-jurong-west-street-52-hdb-YNwUEnfnwES7mkhwjdzJuy
190 Moulmein Rd,"The Huntington, 190, Moulmein Road, Novena, Central, 308322, Singapore",1.3187920000000002,103.84533350131599,Novena,Central,NOVENA MRT STATION,1.320440791,103.8438256,0.2484173357130129,2.981008028556155,1500.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/the-huntington-condo-HpWRmf5nZ3rnoiyxFXw3MK
269 Bukit Batok East Avenue 4,"269, Bukit Batok East Avenue 4, Gombak Place, Bukit Batok, Southwest, 650269, Singapore",1.3487483,103.75955653430626,Bukit Batok,West,BUKIT BATOK MRT STATION,1.349034109,103.7495668,1.110954610404799,13.331455324857586,1000.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/269-bukit-batok-east-avenue-4-hdb-5hPfC5Dda32dgZpzRikUMx
526A Pasir Ris Street 51,"526A, Pasir Ris Street 51, Pasir Ris, Northeast, 511526, Singapore",1.3675823999999999,103.94706515191436,Pasir Ris,East,PASIR RIS MRT STATION,1.372983774,103.9492681,0.6486110360537195,7.7833324326446345,950.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/526a-pasir-ris-street-51-hdb-aiNjPxgg2HZMzPUsAMno5o
6 Flora Rd,"Flora Road, Changi, Southeast, 509733, Singapore",1.3594572,103.9669803,Changi,East,TAMPINES EAST MRT STATION,1.356191483,103.9546345,1.4196335142603493,17.035602171124193,2600.0,Condo,Master room,200.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/azalea-park-condominium-condo-GHuoBcv4H5kzJ78FgCayyb
3 Sembawang Cres,"3, Sembawang Crescent, Sembawang, Northwest, 757094, Singapore",1.4441762,103.81978897126852,Sembawang,North,SEMBAWANG MRT STATION,1.449050821,103.8200461,0.5427861971537498,6.513434365844997,1200.0,Condo,Common room,100.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/skypark-residences-condo-kFaKCzaRrwGcT8SsELQKbS
1 Jurong East St 32,"1, Jurong East Street 32, The Mayfair, Jurong East, Southwest, 609477, Singapore",1.3450858,103.73345359807018,Jurong East,West,CHINESE GARDEN MRT STATION,1.342352821,103.7325967,0.318472921996972,3.8216750639636645,1600.0,Condo,Master room,250.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/the-mayfair-condo-LM574T4vNsuzfjna7YaypJ
31 Boon Teck Rd,"D'Mira, 31, Boon Teck Road, Novena, Central, 329808, Singapore",1.3274959000000002,103.8498959943147,Novena,Central,TOA PAYOH MRT STATION,1.332628987,103.8475018,0.6297763005159946,7.557315606191936,1350.0,Condo,Common room,100.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/dmira-condo-5WSoSiQikxXfFZMeBSw9cG
111A Alkaff Crescent,"111A, Alkaff Crescent, Alkaff, Bidadari, Toa Payoh, Southeast, 340110, Singapore",1.3346881000000002,103.87314729924964,Toa Payoh,Central,WOODLEIGH MRT STATION,1.339190046,103.8708183,0.563581725349547,6.762980704194564,1000.0,HDB,Master room,160.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/111a-alkaff-crescent-hdb-FwHxfGznGqQKcrxjZvtQv6
30 Fernvale Link,"Fernvale Link, Fernvale, Seng Kang, Central, 793470, Singapore",1.3949724,103.8791411,Seng Kang,North-East,LAYAR LRT STATION,1.392079839,103.8800296,0.3364611215229631,4.037533458275557,1500.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/h2o-residences-condo-HPS588fHXFE7d65SNg8czK
528A Pasir Ris Street 51,"528A, Pasir Ris Street 51, Pasir Ris, Northeast, 511528, Singapore",1.37024415,103.94797883887789,Pasir Ris,East,PASIR RIS MRT STATION,1.372983774,103.9492681,0.3366614678543992,4.039937614252791,900.0,HDB,Common room,128.0,PARTIALLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/528a-pasir-ris-street-51-hdb-MR2YTCiHWdpKUfXErX5Tog
384 Bukit Batok West Avenue 5,"384, Bukit Batok West Avenue 5, Goodview Gardens, Bukit Batok, Southwest, 650384, Singapore",1.36291895,103.75228821896295,Bukit Batok,West,BUKIT GOMBAK MRT STATION,1.358761857,103.7518935,0.4643255346373309,5.5719064156479705,850.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/384-bukit-batok-west-avenue-5-hdb-fgmLqeuYCjfDCfFRx2zQTi
43 Bright Hill Dr,"Bright Hill Drive, Midview City, Bishan, Central, 573960, Singapore",1.3589507,103.8333473,Bishan,Central,BRIGHT HILL MRT STATION,1.363308098,103.832936,0.4866730176957904,5.840076212349485,1800.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/thomson-three-condo-93VryRWbJmsN9fu4PZYgKF
8 Petain Rd,"8, Petain Road, Kallang, Central, 208973, Singapore",1.311971,103.85892417030553,Kallang,Central,BENDEMEER MRT STATION,1.313672233,103.862978,0.4887406341797833,5.8648876101574,1500.0,Condo,Master room,100.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/petain-court-condo-Ccs8Lqeco4ZmjoS27ny8sN
572B Woodlands Avenue 1,"572B, Woodlands Avenue 1, Woodlands, Northwest, 730508, Singapore",1.43159785,103.78961452914449,Woodlands,North,WOODLANDS SOUTH MRT STATION,1.427259979,103.7938509,0.6741090496429479,8.089308595715375,770.0,HDB,Master room,1001.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/572b-woodlands-avenue-1-hdb-hBBMH9GBk6hmYm5ZMqzQmY
10 Flora Rd,"Flora Road, Changi, Southeast, 509733, Singapore",1.3594572,103.9669803,Changi,East,TAMPINES EAST MRT STATION,1.356191483,103.9546345,1.4196335142603493,17.035602171124193,1600.0,Condo,Master room,250.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/azalea-park-condominium-condo-nP28NEaLjLwb9VCwivg7JS
633 Veerasamy Road,"633, Veerasamy Road, Rowell Court, Rochor, Central, 200633, Singapore",1.30582635,103.85526634099989,Rochor,Central,JALAN BESAR MRT STATION,1.305403642,103.855477,0.05251370725011744,0.6301644870014093,1600.0,HDB,Whole unit,775.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/633-veerasamy-road-hdb-976vhNQAZv6oTR6A2L6nLW
10 Anson Rd,"International Plaza, 10, Anson Road, Anson, Downtown Core, Central, 079903, Singapore",1.275755,103.84590035797444,Downtown Core,Central,TANJONG PAGAR MRT STATION,1.276521247,103.8458642,0.08529754166631108,1.0235704999957331,1700.0,Condo,Common room,100.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/international-plaza-condo-Y2G9XMTPiZRRuhVmKS4z6X
610 Ang Mo Kio Avenue 4,"Ang Mo Kio Avenue 4, Kebun Baru, Ang Mo Kio, Central, 560163, Singapore",1.3750911,103.8385632,Ang Mo Kio,North-East,MAYFLOWER MRT STATION,1.372086639,103.8368239,0.3859955673401841,4.631946808082209,1400.0,HDB,Master room,200.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/610-ang-mo-kio-avenue-4-hdb-dKFt6deW7hg5Gwu3dKWWb3
704 Yishun Avenue 5,"704, Yishun Avenue 5, Chong Pang, Yishun, Northwest, 761701, Singapore",1.4292532,103.82890230000001,Yishun,North,YISHUN MRT STATION,1.429443081,103.835005,0.6787066245734353,8.144479494881224,1350.0,HDB,Master room,120.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/704-yishun-avenue-5-hdb-jvbmyv8EEFmNfkYv95E2vQ
517 Choa Chu Kang Street 51,"Choa Chu Kang Street 51, Choa Chu Kang, Southwest, 689333, Singapore",1.3907414,103.742119,Choa Chu Kang,West,CHOA CHU KANG MRT STATION,1.385361693,103.7443409,0.6471811262112588,7.766173514535105,500.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/517-choa-chu-kang-street-51-hdb-MQxJcYJauCShFHn7xYYvGT
430D Fernvale Link,"Fernvale Link, Fernvale, Seng Kang, Central, 793470, Singapore",1.3949724,103.8791411,Seng Kang,North-East,LAYAR LRT STATION,1.392079839,103.8800296,0.3364611215229631,4.037533458275557,1200.0,HDB,Master room,180.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/430d-fernvale-link-hdb-ABL9KJkFovo2MsdmYRogVB
1 Pk Rd,"1, Sandwich Road, Medway Park, Queenstown, Southwest, 139150, Singapore",1.3038954500000002,103.77654135,Queenstown,Central,DOVER MRT STATION,1.311405293,103.7786378,0.8669679221300416,10.4036150655605,1500.0,Condo,Common room,100.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/peoples-park-complex-condo-ZC2QdVoY3gn7xJN5m7bDMN
319A Anchorvale Drive,"319A, Anchorvale Drive, Anchorvale Grove, Seng Kang, Northeast, 541319, Singapore",1.3908889,103.88995485669261,Seng Kang,North-East,RENJONG LRT STATION,1.386723922,103.8905394,0.4676606912451579,5.611928294941896,1100.0,HDB,Whole unit,980.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/319a-anchorvale-drive-hdb-QruzuJHEi5NUycYrZMwEha
840 Yishun Street 81,"Yishun Street 81, Yishun, Northwest, 760845, Singapore",1.4155632,103.8356313,Yishun,North,KHATIB MRT STATION,1.41738337,103.8329799,0.357533537722573,4.290402452670876,1000.0,HDB,Master room,200.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/840-yishun-street-81-hdb-oufHhb792Qyw3QqZArcq4W
