address,full_address,latitude,longitude,planning_area,region,Nearest_MRT_Station,latitude_mrt,longitude_mrt,Distance_to_Nearest_MRT_km,Walking_Time_to_Nearest_MRT_min,price,unit_type,room_type,room_size_sqft,status,updated_date,link
31 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.558615829,6.703389953,2600,Condo,Master room,250,FULLY FURNISHED,18/09/2023,https://99.co/singapore/rooms/property/savannah-condopark-condo-BRtVskJ2GxxCv9LEQe4Gbs
53 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.558615829,6.703389953,1250,Condo,Common room,80,FULLY FURNISHED,15/09/2023,https://99.co/singapore/rooms/property/savannah-condopark-condo-9Q7s2oE5uC6huJdpANetvY
65 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.558615829,6.703389953,1250,Condo,Common room,80,FULLY FURNISHED,14/09/2023,https://99.co/singapore/rooms/property/savannah-condopark-condo-XFj7rxNp6GbNT7AsBZHZFG
31 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.558615829,6.703389953,2200,Condo,Master room,200,FULLY FURNISHED,12/09/2023,https://99.co/singapore/rooms/property/savannah-condopark-condo-efkSmxaGRaBkJEzLsdiHHJ
31 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.558615829,6.703389953,2200,Condo,Common room,200,FULLY FURNISHED,10/09/2023,https://99.co/singapore/rooms/property/savannah-condopark-condo-HYKNgo7td2tPb5KMWvoZAQ
31 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.558615829,6.703389953,2200,Condo,Common room,200,FULLY FURNISHED,08/09/2023,https://99.co/singapore/rooms/property/savannah-condopark-condo-EDQcg7mxYEkcAnxfw4MtQs
31 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.558615829,6.703389953,2200,Condo,Common room,200,FULLY FURNISHED,18/09/2023,https://99.co/singapore/rooms/property/savannah-condopark-condo-jjdfxWy2tB7BgYpHw58Bjw
55 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.558615829,6.703389953,1200,Condo,Common room,85,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/savannah-condopark-condo-Brqu4dnBwmssyBFUFoXu5o
55 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.558615829,6.703389953,1300,Condo,Common room,90,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/savannah-condopark-condo-V5P3ML8ZQQCoqSZpT8GDVG
31 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.558615829,6.703389953,2199,Condo,Common room,200,FULLY FURNISHED,13/09/2023,https://99.co/singapore/rooms/property/savannah-condopark-condo-LUcYKnkQGPnce2BZ4YGnje
31 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.558615829,6.703389953,2499,Condo,Master room,250,FULLY FURNISHED,13/09/2023,https://99.co/singapore/rooms/property/savannah-condopark-condo-TUcjteX3pABWcotdhqL74c
31 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.558615829,6.703389953,1700,Condo,Master room,150,FULLY FURNISHED,08/09/2023,https://99.co/singapore/rooms/property/savannah-condopark-condo-V2DSxwi5ZDvZbTVtEBPxPg
31 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.558615829,6.703389953,6200,Condo,Whole unit,1453,PARTIALLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/savannah-condopark-condo-njHjAm6F9FVqPuNe8GGTUJ
31 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.558615829,6.703389953,2600,Condo,Master room,250,FULLY FURNISHED,15/09/2023,https://99.co/singapore/rooms/property/savannah-condopark-condo-SBAQPvT8Xjhbi6oGWuYEXd
53 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.558615829,6.703389953,1200,Condo,Common room,110,FULLY FURNISHED,15/09/2023,https://99.co/singapore/rooms/property/savannah-condopark-condo-ZEi4L47ZoRc3ooRhnzGbfU
39 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.558615829,6.703389953,1500,Condo,Common room,150,FULLY FURNISHED,15/09/2023,https://99.co/singapore/rooms/property/savannah-condopark-condo-9Mh9u4uKJsjJjM8b5XiEHs
31 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.558615829,6.703389953,2600,Condo,Master room,250,FULLY FURNISHED,12/09/2023,https://99.co/singapore/rooms/property/savannah-condopark-condo-BabjA3wRg88ZGn6Rphzhf3
31 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.558615829,6.703389953,2600,Condo,Master room,250,FULLY FURNISHED,11/09/2023,https://99.co/singapore/rooms/property/savannah-condopark-condo-kiU8GkRgCWngoXghTq4LZh
59 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.558615829,6.703389953,2600,Condo,Master room,274,FULLY FURNISHED,06/09/2023,https://99.co/singapore/rooms/property/savannah-condopark-condo-27xR5e2PmygHCo2me3AA5S
31 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.558615829,6.703389953,2600,Condo,Master room,250,FULLY FURNISHED,12/09/2023,https://99.co/singapore/rooms/property/savannah-condopark-condo-AWb8StxUa5nSifbDtgQfKq
East View Garden,"Jalan Pergam, Simei, Southeast, 520161, Singapore",1.3451034,103.9615492,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.374371669,4.492460032,1200,Terraced House,Common room,100,FULLY FURNISHED,19/09/2023,https://99.co/singapore/rooms/property/jalan-pergam-landed-fPCnoAgj2BEUrz8T2iwHYD
East View Garden,"Jalan Pergam, Simei, Southeast, 520161, Singapore",1.3451034,103.9615492,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.374371669,4.492460032,2000,Terraced House,Master room,250,FULLY FURNISHED,05/09/2023,https://99.co/singapore/rooms/property/meragi-road-landed-YQsNi99h5FUc59eUBPzSNx
East View Garden,"Jalan Pergam, Simei, Southeast, 520161, Singapore",1.3451034,103.9615492,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.374371669,4.492460032,1300,Terraced House,Common room,180,FULLY FURNISHED,05/09/2023,https://99.co/singapore/rooms/property/upper-changi-road-east-landed-ZQ3xtZoyxG6mZiu3GgoYmZ
Meragi Close,"Meragi Close, Simei, Southeast, 520157, Singapore",1.3431232,103.9599189,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.231391905,2.776702857,2300,Terraced House,Master room,190,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/meragi-close-landed-jgcKqozkhts9QdMLuHPUXL
156 Simei Road,"156, Simei Road, Tampines, Southeast, 520156, Singapore",1.3450517,103.9589053,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.466057727,5.592692725,1100,HDB,Common room,150,FULLY FURNISHED,19/09/2023,https://99.co/singapore/rooms/property/156-simei-road-hdb-BmfqkGpzvQXKKzWa9pG2ii
156 Simei Road,"156, Simei Road, Tampines, Southeast, 520156, Singapore",1.3450517,103.9589053,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.466057727,5.592692725,900,HDB,Common room,120,FULLY FURNISHED,12/09/2023,https://99.co/singapore/rooms/property/156-simei-road-hdb-jVgZg5WDxLpjPXXKCkMJBr
160 Simei Road,"160, Simei Road, Tampines, Southeast, 520160, Singapore",1.34492735,103.9594637,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.419097428,5.029169134,1200,HDB,Common room,130,PARTIALLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/160-simei-road-hdb-h3f8nzH6tEeyuQ7Y4iTovj
160 Simei Road,"160, Simei Road, Tampines, Southeast, 520160, Singapore",1.34492735,103.9594637,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.419097428,5.029169134,850,HDB,Common room,150,FULLY FURNISHED,29/08/2023,https://99.co/singapore/rooms/property/160-simei-road-hdb-h6Twzid6ALTfwe3uFd2ary
160 Simei Road,"160, Simei Road, Tampines, Southeast, 520160, Singapore",1.34492735,103.9594637,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.419097428,5.029169134,900,HDB,Common room,150,FULLY FURNISHED,07/09/2023,https://99.co/singapore/rooms/property/160-simei-road-hdb-K8GULZzQu9Xi8Qw2ijCshF
160 Simei Road,"160, Simei Road, Tampines, Southeast, 520160, Singapore",1.34492735,103.9594637,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.419097428,5.029169134,1000,HDB,Common room,130,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/160-simei-road-hdb-4rwid2JsHhXqQ9J7yJibK7
698 Upper Changi Rd East,"Upper Changi Road East, Tampines, Northeast, 520347, Singapore",1.3501367,103.9639797,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.974672352,11.69606822,1700,Condo,Master room,150,FULLY FURNISHED,14/09/2023,https://99.co/singapore/rooms/property/changi-court-condo-dyAjGKQgNX69EdcEYGXgyR
Upper Changi Road East,"Upper Changi Road East, Tampines, Northeast, 520347, Singapore",1.3501367,103.9639797,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.974672352,11.69606822,1888,Semi-D,Master room,300,FULLY FURNISHED,12/09/2023,https://99.co/singapore/rooms/property/upper-changi-road-east-landed-NhGuezDgRCaFgTpEgwMZoT
698 Upper Changi Rd East,"Upper Changi Road East, Tampines, Northeast, 520347, Singapore",1.3501367,103.9639797,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.974672352,11.69606822,1300,Condo,Common room,60,FULLY FURNISHED,11/09/2023,https://99.co/singapore/rooms/property/changi-court-condo-9EcyravJgvSRmfJEWsHfQy
702 Upper Changi Rd East,"Upper Changi Road East, Tampines, Northeast, 520347, Singapore",1.3501367,103.9639797,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.974672352,11.69606822,1680,Condo,Whole unit,1400,FULLY FURNISHED,14/09/2023,https://99.co/singapore/rooms/property/changi-court-condo-bWYqDLQNNuUngFwB4moigQ
708 Upper Changi Rd East,"Upper Changi Road East, Tampines, Northeast, 520347, Singapore",1.3501367,103.9639797,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.974672352,11.69606822,1350,Condo,Common room,85,FULLY FURNISHED,17/09/2023,https://99.co/singapore/rooms/property/changi-court-condo-LUKpvKdyz23mbxCEQGjSd5
730 Upper Changi Rd East,"Upper Changi Road East, Tampines, Northeast, 520347, Singapore",1.3501367,103.9639797,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.974672352,11.69606822,2200,Condo,Master room,300,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/cascadale-condo-PNJKt5vNhUvFnnacKpb83C
702 Upper Changi Rd East,"Upper Changi Road East, Tampines, Northeast, 520347, Singapore",1.3501367,103.9639797,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.974672352,11.69606822,1430,Condo,Common room,100,FULLY FURNISHED,11/09/2023,https://99.co/singapore/rooms/property/changi-court-condo-4imWreV3SVCeB9eQcaHW9B
698 Upper Changi Rd East,"Upper Changi Road East, Tampines, Northeast, 520347, Singapore",1.3501367,103.9639797,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.974672352,11.69606822,1250,Condo,Common room,130,FULLY FURNISHED,31/08/2023,https://99.co/singapore/rooms/property/changi-court-condo-ZJLtFroPb8sjGqgpuu4s45
702 Upper Changi Rd East,"Upper Changi Road East, Tampines, Northeast, 520347, Singapore",1.3501367,103.9639797,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.974672352,11.69606822,1400,Condo,Master room,100,FULLY FURNISHED,29/08/2023,https://99.co/singapore/rooms/property/changi-court-condo-ER5doihv2GFKLHyUNw6B7j
702 Upper Changi Rd East,"Upper Changi Road East, Tampines, Northeast, 520347, Singapore",1.3501367,103.9639797,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.974672352,11.69606822,1100,Condo,Common room,150,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/changi-court-condo-L6tmqUxXkGpne2pg5CnmDS
708 Upper Changi Rd East,"Upper Changi Road East, Tampines, Northeast, 520347, Singapore",1.3501367,103.9639797,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.974672352,11.69606822,1700,Condo,Common room,250,FULLY FURNISHED,15/09/2023,https://99.co/singapore/rooms/property/changi-court-condo-dxyEdPv7LQ46rnzZdzqcvW
781 Upper Changi Rd East,"Upper Changi Road East, Tampines, Northeast, 520347, Singapore",1.3501367,103.9639797,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.974672352,11.69606822,1200,Condo,Common room,120,FULLY FURNISHED,15/09/2023,https://99.co/singapore/rooms/property/sunhaven-condo-Vn2ToofVhL5jXxcqiAHNLx
702 Upper Changi Rd East,"Upper Changi Road East, Tampines, Northeast, 520347, Singapore",1.3501367,103.9639797,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.974672352,11.69606822,1300,Condo,Common room,200,FULLY FURNISHED,12/09/2023,https://99.co/singapore/rooms/property/changi-court-condo-DmTyS2gYLQhRoUS46SqrS5
702 Upper Changi Rd East,"Upper Changi Road East, Tampines, Northeast, 520347, Singapore",1.3501367,103.9639797,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.974672352,11.69606822,1680,Condo,Common room,150,FULLY FURNISHED,29/08/2023,https://99.co/singapore/rooms/property/changi-court-condo-EpVBeYJRiVGL5Sx6tqpnvo
708 Upper Changi Rd East,"Upper Changi Road East, Tampines, Northeast, 520347, Singapore",1.3501367,103.9639797,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.974672352,11.69606822,1490,Condo,Common room,100,FULLY FURNISHED,14/09/2023,https://99.co/singapore/rooms/property/changi-court-condo-hRrMkUag9xtaXtcJWiN5ZD
224 Simei Street 4,"Block 224, 224, Simei Street 4, Tampines, Southeast, 520234, Singapore",1.34273415,103.9576706,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.436847871,5.242174448,1200,HDB,Common room,190,FULLY FURNISHED,31/08/2023,https://99.co/singapore/rooms/property/224-simei-street-4-hdb-2ykQ6qtNWyDHsUoDH9TeY7
224 Simei Street 4,"Block 224, 224, Simei Street 4, Tampines, Southeast, 520234, Singapore",1.34273415,103.9576706,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.436847871,5.242174448,1200,HDB,Master room,190,FULLY FURNISHED,29/08/2023,https://99.co/singapore/rooms/property/224-simei-street-4-hdb-NmuRhMd9fvXsQy4KT3W6rg
12 Simei Rise,"12, Simei Rise, Savannah Condopark, Tampines, Southeast, 528811, Singapore",1.34862575,103.9594087,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.799539739,9.594476868,1100,Condo,Common room,90,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/changi-rise-condominium-condo-VdCtn5w9MHfdpfyPmWKfJ4
20 Simei Rise,"20, Simei Rise, Savannah Condopark, Tampines, Southeast, 528811, Singapore",1.34935935,103.960342,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.856767607,10.28121128,1400,Condo,Common room,150,FULLY FURNISHED,09/09/2023,https://99.co/singapore/rooms/property/changi-rise-condominium-condo-dHTXYHYbUsngwTEFTQk52n
Mera Terrace,"Mera Terrace Playground, Seagull Walk, Tampines, Southeast, 499618, Singapore",1.34727265,103.9634454,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.653414423,7.840973081,1500,Terraced House,Master room,400,FULLY FURNISHED,19/09/2023,https://99.co/singapore/rooms/property/seagull-walk-landed-Qst6zLBg7SoVsEjEu8noFa
Seletar Garden,"Cactus Road, Ang Mo Kio, Central, 569061, Singapore",1.3907521,103.8508873,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,1.198596399,14.38315679,1580,Terraced House,Common room,100,FULLY FURNISHED,19/09/2023,https://99.co/singapore/rooms/property/cactus-road-landed-fXagC5LVL9RikhPPNBZiF9
Seletar Garden,"Cactus Road, Ang Mo Kio, Central, 569061, Singapore",1.3907521,103.8508873,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,1.198596399,14.38315679,1580,Terraced House,Master room,100,FULLY FURNISHED,19/09/2023,https://99.co/singapore/rooms/property/cactus-road-landed-a5qFSFagzPqufuTNgTXoeU
2 Cactus Rd,"Cactus Road, Ang Mo Kio, Central, 569061, Singapore",1.3910267,103.8514797,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,1.260934267,15.13121121,1800,Condo,Common room,120,FULLY FURNISHED,02/09/2023,https://99.co/singapore/rooms/property/floraville-condo-LNoycWPx9HhUVbCRCYunzU
51 Sunrise Ave,"Sunrise Avenue, Ang Mo Kio, Central, 807518, Singapore",1.3874774,103.8578536,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,1.5694218,18.8330616,1299,Condo,Master room,130,FULLY FURNISHED,29/08/2023,https://99.co/singapore/rooms/property/sunrise-gardens-condo-GLUAFASL8LADEpMveygFcf
51 Sunrise Ave,"Sunrise Avenue, Ang Mo Kio, Central, 807518, Singapore",1.3874774,103.8578536,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,1.5694218,18.8330616,1300,Condo,Master room,150,FULLY FURNISHED,29/08/2023,https://99.co/singapore/rooms/property/sunrise-gardens-condo-5Mw6omEx8HNpYCGTr8FutB
157A Tamarind Rd,"157A, Tamarind Road, Serangoon, Central, 806105, Singapore",1.38832605,103.858717,Serangoon,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,1.696075987,20.35291184,2700,Condo,Master room,350,FULLY FURNISHED,29/08/2023,https://99.co/singapore/rooms/property/serenity-park-condo-XwDNDbDKXHvDJur5rNSQzd
638 Ang Mo Kio Avenue 6,"Ang Mo Kio Avenue 6, Ang Mo Kio, Central, 569770, Singapore",1.3812762,103.844212,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,0.097611413,1.171336961,950,HDB,Common room,150,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/638-ang-mo-kio-avenue-6-hdb-GzSf3MFxfpFBybVdCyFwRP
124 Ang Mo Kio Avenue 6,"Ang Mo Kio Avenue 6, Ang Mo Kio, Central, 569770, Singapore",1.3812762,103.844212,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,0.097611413,1.171336961,1200,HDB,Master room,180,FULLY FURNISHED,10/09/2023,https://99.co/singapore/rooms/property/124-ang-mo-kio-avenue-6-hdb-JWKDPCqVPusJ4rrd6jWp42
714 Ang Mo Kio Avenue 6,"Ang Mo Kio Avenue 6, Ang Mo Kio, Central, 569770, Singapore",1.3812762,103.844212,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,0.097611413,1.171336961,1500,HDB,Master room,120,FULLY FURNISHED,06/09/2023,https://99.co/singapore/rooms/property/714-ang-mo-kio-avenue-6-hdb-2a7TkKBarGLR4fnB4vnyK2
635 Ang Mo Kio Avenue 6,"Ang Mo Kio Avenue 6, Ang Mo Kio, Central, 569770, Singapore",1.3812762,103.844212,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,0.097611413,1.171336961,900,HDB,Master room,200,FULLY FURNISHED,05/09/2023,https://99.co/singapore/rooms/property/635-ang-mo-kio-avenue-6-hdb-eWGnBSeuqJdtwfPwnvQXsh
635 Ang Mo Kio Avenue 6,"Ang Mo Kio Avenue 6, Ang Mo Kio, Central, 569770, Singapore",1.3812762,103.844212,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,0.097611413,1.171336961,1000,HDB,Common room,200,FULLY FURNISHED,31/08/2023,https://99.co/singapore/rooms/property/635-ang-mo-kio-avenue-6-hdb-Ld49QKF6ZwCDgsAujzas4x
124 Ang Mo Kio Avenue 6,"Ang Mo Kio Avenue 6, Ang Mo Kio, Central, 569770, Singapore",1.3812762,103.844212,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,0.097611413,1.171336961,1200,HDB,Common room,96,UNFURNISHED,16/09/2023,https://99.co/singapore/rooms/property/124-ang-mo-kio-avenue-6-hdb-EXE3VccTrmjHzTGqyTTGPr
625 Ang Mo Kio Avenue 9,"Ang Mo Kio Avenue 9, Ang Mo Kio, Central, 569783, Singapore",1.3842291,103.8453456,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,0.278532672,3.342392068,1000,HDB,Master room,150,FULLY FURNISHED,12/09/2023,https://99.co/singapore/rooms/property/625-ang-mo-kio-avenue-9-hdb-JuQecPPVWHWZyspYLwsK5q
23 Ang Mo Kio Ave 9,"Ang Mo Kio Avenue 9, Ang Mo Kio, Central, 569783, Singapore",1.3842291,103.8453456,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,0.278532672,3.342392068,1300,Condo,Common room,107,FULLY FURNISHED,15/09/2023,https://99.co/singapore/rooms/property/nuovo-condo-jP8HKCcMREV5NXot63LT72
625 Ang Mo Kio Avenue 9,"Ang Mo Kio Avenue 9, Ang Mo Kio, Central, 569783, Singapore",1.3842291,103.8453456,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,0.278532672,3.342392068,850,HDB,Common room,722,PARTIALLY FURNISHED,15/09/2023,https://99.co/singapore/rooms/property/625-ang-mo-kio-avenue-9-hdb-9qsQcBLJZQfuL2SGkPUocC
625 Ang Mo Kio Avenue 9,"Ang Mo Kio Avenue 9, Ang Mo Kio, Central, 569783, Singapore",1.3842291,103.8453456,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,0.278532672,3.342392068,1200,HDB,Master room,180,FULLY FURNISHED,10/09/2023,https://99.co/singapore/rooms/property/625-ang-mo-kio-avenue-9-hdb-BWcL7n4DWMcnogJ9eK5oBt
625 Ang Mo Kio Avenue 9,"Ang Mo Kio Avenue 9, Ang Mo Kio, Central, 569783, Singapore",1.3842291,103.8453456,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,0.278532672,3.342392068,900,HDB,Common room,280,FULLY FURNISHED,04/09/2023,https://99.co/singapore/rooms/property/625-ang-mo-kio-avenue-9-hdb-LhEPCkeFYTXSzfZ89QsBhR
625 Ang Mo Kio Avenue 9,"Ang Mo Kio Avenue 9, Ang Mo Kio, Central, 569783, Singapore",1.3842291,103.8453456,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,0.278532672,3.342392068,1300,HDB,Common room,107,FULLY FURNISHED,29/08/2023,https://99.co/singapore/rooms/property/625-ang-mo-kio-avenue-9-hdb-HkDsz6TpZ9ALRperrCRLJC
625 Ang Mo Kio Avenue 9,"Ang Mo Kio Avenue 9, Ang Mo Kio, Central, 569783, Singapore",1.3842291,103.8453456,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,0.278532672,3.342392068,1300,HDB,Common room,107,FULLY FURNISHED,26/08/2023,https://99.co/singapore/rooms/property/625-ang-mo-kio-avenue-9-hdb-FJpx5DTqgkc4CXdKJHCDvr
621 Ang Mo Kio Avenue 9,"Ang Mo Kio Avenue 9, Ang Mo Kio, Central, 569783, Singapore",1.3842291,103.8453456,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,0.278532672,3.342392068,1300,HDB,Common room,150,FULLY FURNISHED,11/09/2023,https://99.co/singapore/rooms/property/621-ang-mo-kio-avenue-9-hdb-X6tNCChP8y8GwHTkP8b5FE
625 Ang Mo Kio Avenue 9,"Ang Mo Kio Avenue 9, Ang Mo Kio, Central, 569783, Singapore",1.3842291,103.8453456,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,0.278532672,3.342392068,850,HDB,Common room,120,PARTIALLY FURNISHED,14/09/2023,https://99.co/singapore/rooms/property/625-ang-mo-kio-avenue-9-hdb-QDSCS2yduxTEagXB8UY4iq
483 Yio Chu Kang Rd,"483, Yio Chu Kang Road, Ang Mo Kio, Central, 787082, Singapore",1.38594665,103.8419026,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,0.575917334,6.911008012,2200,Condo,Master room,200,FULLY FURNISHED,15/09/2023,https://99.co/singapore/rooms/property/castle-green-condo-h5pEUmqcwJrekvRAGzwqWi
483 Yio Chu Kang Rd,"483, Yio Chu Kang Road, Ang Mo Kio, Central, 787082, Singapore",1.38594665,103.8419026,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,0.575917334,6.911008012,1250,Condo,Common room,200,FULLY FURNISHED,19/09/2023,https://99.co/singapore/rooms/property/castle-green-condo-EHVvAKjHwceUhj4FebgFtB
483 Yio Chu Kang Rd,"483, Yio Chu Kang Road, Ang Mo Kio, Central, 787082, Singapore",1.38594665,103.8419026,Ang Mo Kio,North-East,YIO CHU KANG MRT STATION,1.381756046,103.8449473,0.575917334,6.911008012,1500,Condo,Common room,150,FULLY FURNISHED,15/09/2023,https://99.co/singapore/rooms/property/castle-green-condo-f5qwsY3PM9F9Rg3sQudhBi
